"Plot Title:  21182136"
"#","Date Time, GMT+03:00","Abs Pres, kPa (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка уровень)","Temp, °C (LGR S/N: 21182136, SEN S/N: 21182136, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21182136)","Coupler Attached (LGR S/N: 21182136)","Host Connected (LGR S/N: 21182136)","End Of File (LGR S/N: 21182136)"
476,06.13.22 10:50:00 PM,96.540,13.750,,,,
477,06.13.22 11:00:00 PM,96.550,13.750,,,,
478,06.13.22 11:10:00 PM,96.553,13.654,,,,
479,06.13.22 11:20:00 PM,96.553,13.654,,,,
480,06.13.22 11:30:00 PM,96.544,13.558,,,,
481,06.13.22 11:40:00 PM,96.544,13.558,,,,
482,06.13.22 11:50:00 PM,96.547,13.461,,,,
483,06.14.22 12:00:00 AM,96.525,13.461,,,,
484,06.14.22 12:10:00 AM,96.527,13.365,,,,
485,06.14.22 12:20:00 AM,96.538,13.365,,,,
486,06.14.22 12:30:00 AM,96.540,13.269,,,,
487,06.14.22 12:40:00 AM,96.540,13.269,,,,
488,06.14.22 12:50:00 AM,96.562,13.269,,,,
489,06.14.22 01:00:00 AM,96.542,13.173,,,,
490,06.14.22 01:10:00 AM,96.542,13.173,,,,
491,06.14.22 01:20:00 AM,96.564,13.173,,,,
492,06.14.22 01:30:00 AM,96.556,13.076,,,,
493,06.14.22 01:40:00 AM,96.577,13.076,,,,
494,06.14.22 01:50:00 AM,96.566,13.076,,,,
495,06.14.22 02:00:00 AM,96.588,13.076,,,,
496,06.14.22 02:10:00 AM,96.569,12.980,,,,
497,06.14.22 02:20:00 AM,96.569,12.980,,,,
498,06.14.22 02:30:00 AM,96.558,12.980,,,,
499,06.14.22 02:40:00 AM,96.558,12.980,,,,
500,06.14.22 02:50:00 AM,96.538,12.883,,,,
501,06.14.22 03:00:00 AM,96.549,12.883,,,,
502,06.14.22 03:10:00 AM,96.538,12.883,,,,
503,06.14.22 03:20:00 AM,96.538,12.883,,,,
504,06.14.22 03:30:00 AM,96.549,12.883,,,,
505,06.14.22 03:40:00 AM,96.538,12.883,,,,
506,06.14.22 03:50:00 AM,96.549,12.883,,,,
507,06.14.22 04:00:00 AM,96.560,12.883,,,,
508,06.14.22 04:10:00 AM,96.551,12.787,,,,
509,06.14.22 04:20:00 AM,96.551,12.787,,,,
510,06.14.22 04:30:00 AM,96.540,12.787,,,,
511,06.14.22 04:40:00 AM,96.562,12.787,,,,
512,06.14.22 04:50:00 AM,96.551,12.787,,,,
513,06.14.22 05:00:00 AM,96.551,12.787,,,,
514,06.14.22 05:10:00 AM,96.562,12.787,,,,
515,06.14.22 05:20:00 AM,96.573,12.787,,,,
516,06.14.22 05:30:00 AM,96.562,12.787,,,,
517,06.14.22 05:40:00 AM,96.573,12.787,,,,
518,06.14.22 05:50:00 AM,96.584,12.787,,,,
519,06.14.22 06:00:00 AM,96.595,12.787,,,,
520,06.14.22 06:10:00 AM,96.595,12.787,,,,
521,06.14.22 06:20:00 AM,96.584,12.787,,,,
522,06.14.22 06:30:00 AM,96.573,12.787,,,,
523,06.14.22 06:40:00 AM,96.584,12.787,,,,
524,06.14.22 06:50:00 AM,96.595,12.787,,,,
525,06.14.22 07:00:00 AM,96.584,12.787,,,,
526,06.14.22 07:10:00 AM,96.595,12.787,,,,
527,06.14.22 07:20:00 AM,96.584,12.787,,,,
528,06.14.22 07:30:00 AM,96.584,12.787,,,,
529,06.14.22 07:40:00 AM,96.584,12.787,,,,
530,06.14.22 07:50:00 AM,96.595,12.787,,,,
531,06.14.22 08:00:00 AM,96.627,12.787,,,,
532,06.14.22 08:10:00 AM,96.616,12.787,,,,
533,06.14.22 08:20:00 AM,96.625,12.883,,,,
534,06.14.22 08:30:00 AM,96.625,12.883,,,,
535,06.14.22 08:40:00 AM,96.625,12.883,,,,
536,06.14.22 08:50:00 AM,96.625,12.883,,,,
537,06.14.22 09:00:00 AM,96.634,12.980,,,,
538,06.14.22 09:10:00 AM,96.634,12.980,,,,
539,06.14.22 09:20:00 AM,96.642,13.076,,,,
540,06.14.22 09:30:00 AM,96.642,13.076,,,,
541,06.14.22 09:40:00 AM,96.640,13.173,,,,
542,06.14.22 09:50:00 AM,96.640,13.173,,,,
543,06.14.22 10:00:00 AM,96.649,13.269,,,,
544,06.14.22 10:10:00 AM,96.660,13.269,,,,
545,06.14.22 10:20:00 AM,96.657,13.365,,,,
546,06.14.22 10:30:00 AM,96.677,13.461,,,,
547,06.14.22 10:40:00 AM,96.666,13.461,,,,
548,06.14.22 10:50:00 AM,96.664,13.558,,,,
549,06.14.22 11:00:00 AM,96.661,13.654,,,,
550,06.14.22 11:10:00 AM,96.659,13.750,,,,
551,06.14.22 11:20:00 AM,96.648,13.750,,,,
552,06.14.22 11:30:00 AM,96.657,13.846,,,,
553,06.14.22 11:40:00 AM,96.654,13.942,,,,
554,06.14.22 11:50:00 AM,96.674,14.038,,,,
555,06.14.22 12:00:00 PM,96.684,14.038,,,,
556,06.14.22 12:10:00 PM,96.682,14.134,,,,
557,06.14.22 12:20:00 PM,96.682,14.134,,,,
558,06.14.22 12:30:00 PM,96.682,14.134,,,,
559,06.14.22 12:40:00 PM,96.682,14.134,,,,
560,06.14.22 12:50:00 PM,96.658,14.230,,,,
561,06.14.22 01:00:00 PM,96.666,14.325,,,,
562,06.14.22 01:10:00 PM,96.645,14.325,,,,
563,06.14.22 01:20:00 PM,96.664,14.421,,,,
564,06.14.22 01:30:00 PM,96.629,14.517,,,,
565,06.14.22 01:40:00 PM,96.651,14.517,,,,
566,06.14.22 01:50:00 PM,96.629,14.517,,,,
567,06.14.22 02:00:00 PM,96.640,14.517,,,,
568,06.14.22 02:10:00 PM,96.661,14.517,,,,
569,06.14.22 02:20:00 PM,96.651,14.517,,,,
570,06.14.22 02:30:00 PM,96.656,14.709,,,,
571,06.14.22 02:40:00 PM,96.635,14.709,,,,
572,06.14.22 02:50:00 PM,96.643,14.804,,,,
573,06.14.22 03:00:00 PM,96.610,14.804,,,,
574,06.14.22 03:10:00 PM,96.665,14.804,,,,
575,06.14.22 03:20:00 PM,96.667,14.709,,,,
576,06.14.22 03:30:00 PM,96.656,14.709,,,,
577,06.14.22 03:40:00 PM,96.722,14.709,,,,
578,06.14.22 03:50:00 PM,96.874,14.709,,,,
579,06.14.22 04:00:00 PM,96.874,14.709,,,,
580,06.14.22 04:10:00 PM,96.928,14.709,,,,
581,06.14.22 04:20:00 PM,96.920,14.613,,,,
582,06.14.22 04:30:00 PM,96.920,14.613,,,,
583,06.14.22 04:40:00 PM,96.911,14.517,,,,
584,06.14.22 04:50:00 PM,96.890,14.517,,,,
585,06.14.22 05:00:00 PM,96.859,14.421,,,,
586,06.14.22 05:10:00 PM,96.849,14.421,,,,
587,06.14.22 05:20:00 PM,96.851,14.325,,,,
588,06.14.22 05:30:00 PM,96.840,14.325,,,,
589,06.14.22 05:40:00 PM,96.832,14.230,,,,
590,06.14.22 05:50:00 PM,96.843,14.230,,,,
591,06.14.22 06:00:00 PM,96.812,14.134,,,,
592,06.14.22 06:10:00 PM,96.812,14.134,,,,
593,06.14.22 06:20:00 PM,96.804,14.038,,,,
594,06.14.22 06:30:00 PM,96.793,14.038,,,,
595,06.14.22 06:40:00 PM,96.771,14.038,,,,
596,06.14.22 06:50:00 PM,96.774,13.942,,,,
597,06.14.22 07:00:00 PM,96.730,13.942,,,,
598,06.14.22 07:10:00 PM,96.741,13.942,,,,
599,06.14.22 07:20:00 PM,96.722,13.846,,,,
600,06.14.22 07:30:00 PM,96.722,13.846,,,,
601,06.14.22 07:40:00 PM,96.733,13.846,,,,
602,06.14.22 07:50:00 PM,96.735,13.750,,,,
603,06.14.22 08:00:00 PM,96.735,13.750,,,,
604,06.14.22 08:10:00 PM,96.735,13.750,,,,
605,06.14.22 08:20:00 PM,96.748,13.654,,,,
606,06.14.22 08:30:00 PM,96.759,13.654,,,,
607,06.14.22 08:40:00 PM,96.772,13.558,,,,
608,06.14.22 08:50:00 PM,96.783,13.558,,,,
609,06.14.22 09:00:00 PM,96.785,13.461,,,,
610,06.14.22 09:10:00 PM,96.796,13.461,,,,
611,06.14.22 09:20:00 PM,96.820,13.365,,,,
612,06.14.22 09:30:00 PM,96.820,13.365,,,,
613,06.14.22 09:40:00 PM,96.812,13.269,,,,
614,06.14.22 09:50:00 PM,96.833,13.269,,,,
615,06.14.22 10:00:00 PM,96.825,13.173,,,,
616,06.14.22 10:10:00 PM,96.836,13.173,,,,
617,06.14.22 10:20:00 PM,96.827,13.076,,,,
618,06.14.22 10:30:00 PM,96.827,13.076,,,,
619,06.14.22 10:40:00 PM,96.818,12.980,,,,
620,06.14.22 10:50:00 PM,96.829,12.980,,,,
621,06.14.22 11:00:00 PM,96.831,12.883,,,,
622,06.14.22 11:10:00 PM,96.842,12.883,,,,
623,06.14.22 11:20:00 PM,96.831,12.883,,,,
624,06.14.22 11:30:00 PM,96.844,12.787,,,,
625,06.14.22 11:40:00 PM,96.833,12.787,,,,
626,06.14.22 11:50:00 PM,96.833,12.787,,,,
627,06.15.22 12:00:00 AM,96.825,12.690,,,,
628,06.15.22 12:10:00 AM,96.846,12.690,,,,
629,06.15.22 12:20:00 AM,96.846,12.690,,,,
630,06.15.22 12:30:00 AM,96.846,12.690,,,,
631,06.15.22 12:40:00 AM,96.857,12.690,,,,
632,06.15.22 12:50:00 AM,96.881,12.594,,,,
633,06.15.22 01:00:00 AM,96.848,12.594,,,,
634,06.15.22 01:10:00 AM,96.848,12.594,,,,
635,06.15.22 01:20:00 AM,96.892,12.594,,,,
636,06.15.22 01:30:00 AM,96.883,12.497,,,,
637,06.15.22 01:40:00 AM,96.861,12.497,,,,
638,06.15.22 01:50:00 AM,96.861,12.497,,,,
639,06.15.22 02:00:00 AM,96.872,12.497,,,,
640,06.15.22 02:10:00 AM,96.874,12.401,,,,
641,06.15.22 02:20:00 AM,96.885,12.401,,,,
642,06.15.22 02:30:00 AM,96.885,12.401,,,,
643,06.15.22 02:40:00 AM,96.885,12.401,,,,
644,06.15.22 02:50:00 AM,96.876,12.304,,,,
645,06.15.22 03:00:00 AM,96.855,12.304,,,,
646,06.15.22 03:10:00 AM,96.876,12.304,,,,
647,06.15.22 03:20:00 AM,96.844,12.304,,,,
648,06.15.22 03:30:00 AM,96.865,12.304,,,,
649,06.15.22 03:40:00 AM,96.835,12.207,,,,
650,06.15.22 03:50:00 AM,96.868,12.207,,,,
651,06.15.22 04:00:00 AM,96.857,12.207,,,,
652,06.15.22 04:10:00 AM,96.868,12.207,,,,
653,06.15.22 04:20:00 AM,96.868,12.207,,,,
654,06.15.22 04:30:00 AM,96.870,12.110,,,,
655,06.15.22 04:40:00 AM,96.870,12.110,,,,
656,06.15.22 04:50:00 AM,96.880,12.110,,,,
657,06.15.22 05:00:00 AM,96.891,12.110,,,,
658,06.15.22 05:10:00 AM,96.902,12.110,,,,
659,06.15.22 05:20:00 AM,96.913,12.110,,,,
660,06.15.22 05:30:00 AM,96.891,12.110,,,,
661,06.15.22 05:40:00 AM,96.902,12.110,,,,
662,06.15.22 05:50:00 AM,96.902,12.110,,,,
663,06.15.22 06:00:00 AM,96.913,12.110,,,,
664,06.15.22 06:10:00 AM,96.924,12.110,,,,
665,06.15.22 06:20:00 AM,96.924,12.110,,,,
666,06.15.22 06:30:00 AM,96.924,12.110,,,,
667,06.15.22 06:40:00 AM,96.924,12.110,,,,
668,06.15.22 06:50:00 AM,96.954,12.207,,,,
669,06.15.22 07:00:00 AM,96.976,12.207,,,,
670,06.15.22 07:10:00 AM,96.954,12.207,,,,
671,06.15.22 07:20:00 AM,96.976,12.207,,,,
672,06.15.22 07:30:00 AM,96.965,12.207,,,,
673,06.15.22 07:40:00 AM,96.965,12.207,,,,
674,06.15.22 07:50:00 AM,96.976,12.207,,,,
675,06.15.22 08:00:00 AM,96.954,12.207,,,,
676,06.15.22 08:10:00 AM,96.974,12.304,,,,
677,06.15.22 08:20:00 AM,96.963,12.304,,,,
678,06.15.22 08:30:00 AM,96.952,12.304,,,,
679,06.15.22 08:40:00 AM,96.952,12.304,,,,
680,06.15.22 08:50:00 AM,96.972,12.401,,,,
681,06.15.22 09:00:00 AM,96.994,12.401,,,,
682,06.15.22 09:10:00 AM,96.983,12.401,,,,
683,06.15.22 09:20:00 AM,97.002,12.497,,,,
684,06.15.22 09:30:00 AM,97.002,12.497,,,,
685,06.15.22 09:40:00 AM,96.992,12.497,,,,
686,06.15.22 09:50:00 AM,96.989,12.594,,,,
687,06.15.22 10:00:00 AM,96.989,12.594,,,,
688,06.15.22 10:10:00 AM,97.009,12.690,,,,
689,06.15.22 10:20:00 AM,97.018,12.787,,,,
690,06.15.22 10:30:00 AM,97.018,12.787,,,,
691,06.15.22 10:40:00 AM,97.037,12.883,,,,
692,06.15.22 10:50:00 AM,97.037,12.883,,,,
693,06.15.22 11:00:00 AM,97.046,12.980,,,,
694,06.15.22 11:10:00 AM,97.055,13.076,,,,
695,06.15.22 11:20:00 AM,97.063,13.173,,,,
696,06.15.22 11:30:00 AM,97.050,13.269,,,,
697,06.15.22 11:40:00 AM,97.092,13.365,,,,
698,06.15.22 11:50:00 AM,97.100,13.461,,,,
699,06.15.22 12:00:00 PM,97.076,13.558,,,,
700,06.15.22 12:10:00 PM,97.098,13.558,,,,
701,06.15.22 12:20:00 PM,97.096,13.654,,,,
702,06.15.22 12:30:00 PM,97.104,13.750,,,,
703,06.15.22 12:40:00 PM,97.113,13.846,,,,
704,06.15.22 12:50:00 PM,97.113,13.846,,,,
705,06.15.22 01:00:00 PM,97.143,13.942,,,,
706,06.15.22 01:10:00 PM,97.121,13.942,,,,
707,06.15.22 01:20:00 PM,97.130,14.038,,,,
708,06.15.22 01:30:00 PM,97.119,14.038,,,,
709,06.15.22 01:40:00 PM,97.130,14.038,,,,
710,06.15.22 01:50:00 PM,97.138,14.134,,,,
711,06.15.22 02:00:00 PM,97.117,14.134,,,,
712,06.15.22 02:10:00 PM,97.117,14.134,,,,
713,06.15.22 02:20:00 PM,97.095,14.134,,,,
714,06.15.22 02:30:00 PM,97.103,14.230,,,,
715,06.15.22 02:40:00 PM,97.106,14.134,,,,
716,06.15.22 02:50:00 PM,97.114,14.230,,,,
717,06.15.22 03:00:00 PM,97.103,14.230,,,,
718,06.15.22 03:10:00 PM,97.103,14.230,,,,
719,06.15.22 03:20:00 PM,97.112,14.325,,,,
720,06.15.22 03:30:00 PM,97.112,14.325,,,,
721,06.15.22 03:40:00 PM,97.101,14.325,,,,
722,06.15.22 03:50:00 PM,97.079,14.325,,,,
723,06.15.22 04:00:00 PM,97.090,14.325,,,,
724,06.15.22 04:10:00 PM,97.088,14.421,,,,
725,06.15.22 04:20:00 PM,97.077,14.421,,,,
726,06.15.22 04:30:00 PM,97.090,14.325,,,,
727,06.15.22 04:40:00 PM,97.090,14.325,,,,
728,06.15.22 04:50:00 PM,97.101,14.325,,,,
729,06.15.22 05:00:00 PM,97.101,14.325,,,,
730,06.15.22 05:10:00 PM,97.112,14.325,,,,
731,06.15.22 05:20:00 PM,97.090,14.325,,,,
732,06.15.22 05:30:00 PM,97.101,14.325,,,,
733,06.15.22 05:40:00 PM,97.112,14.325,,,,
734,06.15.22 05:50:00 PM,97.112,14.325,,,,
735,06.15.22 06:00:00 PM,97.093,14.230,,,,
736,06.15.22 06:10:00 PM,97.103,14.230,,,,
737,06.15.22 06:20:00 PM,97.136,14.230,,,,
738,06.15.22 06:30:00 PM,97.127,14.134,,,,
739,06.15.22 06:40:00 PM,97.138,14.134,,,,
740,06.15.22 06:50:00 PM,97.130,14.038,,,,
741,06.15.22 07:00:00 PM,97.141,14.038,,,,
742,06.15.22 07:10:00 PM,97.152,14.038,,,,
743,06.15.22 07:20:00 PM,97.143,13.942,,,,
744,06.15.22 07:30:00 PM,97.165,13.942,,,,
745,06.15.22 07:40:00 PM,97.156,13.846,,,,
746,06.15.22 07:50:00 PM,97.159,13.750,,,,
747,06.15.22 08:00:00 PM,97.159,13.750,,,,
748,06.15.22 08:10:00 PM,97.172,13.654,,,,
749,06.15.22 08:20:00 PM,97.183,13.654,,,,
750,06.15.22 08:30:00 PM,97.185,13.558,,,,
751,06.15.22 08:40:00 PM,97.198,13.461,,,,
752,06.15.22 08:50:00 PM,97.222,13.365,,,,
753,06.15.22 09:00:00 PM,97.233,13.365,,,,
754,06.15.22 09:10:00 PM,97.235,13.269,,,,
755,06.15.22 09:20:00 PM,97.259,13.173,,,,
756,06.15.22 09:30:00 PM,97.302,13.173,,,,
757,06.15.22 09:40:00 PM,97.315,13.076,,,,
758,06.15.22 09:50:00 PM,97.307,12.980,,,,
759,06.15.22 10:00:00 PM,97.328,12.980,,,,
760,06.15.22 10:10:00 PM,97.320,12.883,,,,
761,06.15.22 10:20:00 PM,97.322,12.787,,,,
762,06.15.22 10:30:00 PM,97.322,12.787,,,,
763,06.15.22 10:40:00 PM,97.324,12.690,,,,
764,06.15.22 10:50:00 PM,97.315,12.594,,,,
765,06.15.22 11:00:00 PM,97.326,12.594,,,,
766,06.15.22 11:10:00 PM,97.328,12.497,,,,
767,06.15.22 11:20:00 PM,97.350,12.497,,,,
768,06.15.22 11:30:00 PM,97.330,12.401,,,,
769,06.15.22 11:40:00 PM,97.330,12.401,,,,
770,06.15.22 11:50:00 PM,97.332,12.304,,,,
771,06.16.22 12:00:00 AM,97.332,12.304,,,,
772,06.16.22 12:10:00 AM,97.323,12.207,,,,
773,06.16.22 12:20:00 AM,97.312,12.207,,,,
774,06.16.22 12:30:00 AM,97.292,12.110,,,,
775,06.16.22 12:40:00 AM,97.303,12.110,,,,
776,06.16.22 12:50:00 AM,97.294,12.013,,,,
777,06.16.22 01:00:00 AM,97.305,12.013,,,,
778,06.16.22 01:10:00 AM,97.286,11.916,,,,
779,06.16.22 01:20:00 AM,97.296,11.916,,,,
780,06.16.22 01:30:00 AM,97.307,11.916,,,,
781,06.16.22 01:40:00 AM,97.287,11.819,,,,
782,06.16.22 01:50:00 AM,97.287,11.819,,,,
783,06.16.22 02:00:00 AM,97.320,11.819,,,,
784,06.16.22 02:10:00 AM,97.322,11.722,,,,
785,06.16.22 02:20:00 AM,97.311,11.722,,,,
786,06.16.22 02:30:00 AM,97.311,11.722,,,,
787,06.16.22 02:40:00 AM,97.311,11.722,,,,
788,06.16.22 02:50:00 AM,97.302,11.625,,,,
789,06.16.22 03:00:00 AM,97.291,11.625,,,,
790,06.16.22 03:10:00 AM,97.291,11.625,,,,
791,06.16.22 03:20:00 AM,97.282,11.528,,,,
792,06.16.22 03:30:00 AM,97.293,11.528,,,,
793,06.16.22 03:40:00 AM,97.282,11.528,,,,
794,06.16.22 03:50:00 AM,97.315,11.528,,,,
795,06.16.22 04:00:00 AM,97.284,11.431,,,,
796,06.16.22 04:10:00 AM,97.284,11.431,,,,
797,06.16.22 04:20:00 AM,97.306,11.431,,,,
798,06.16.22 04:30:00 AM,97.295,11.431,,,,
799,06.16.22 04:40:00 AM,97.284,11.431,,,,
800,06.16.22 04:50:00 AM,97.284,11.431,,,,
801,06.16.22 05:00:00 AM,97.295,11.431,,,,
802,06.16.22 05:10:00 AM,97.286,11.334,,,,
803,06.16.22 05:20:00 AM,97.275,11.334,,,,
804,06.16.22 05:30:00 AM,97.307,11.334,,,,
805,06.16.22 05:40:00 AM,97.317,11.431,,,,
806,06.16.22 05:50:00 AM,97.306,11.431,,,,
807,06.16.22 06:00:00 AM,97.317,11.431,,,,
808,06.16.22 06:10:00 AM,97.317,11.431,,,,
809,06.16.22 06:20:00 AM,97.306,11.431,,,,
810,06.16.22 06:30:00 AM,97.306,11.431,,,,
811,06.16.22 06:40:00 AM,97.317,11.431,,,,
812,06.16.22 06:50:00 AM,97.317,11.431,,,,
813,06.16.22 07:00:00 AM,97.317,11.431,,,,
814,06.16.22 07:10:00 AM,97.336,11.528,,,,
815,06.16.22 07:20:00 AM,97.336,11.528,,,,
816,06.16.22 07:30:00 AM,97.336,11.528,,,,
817,06.16.22 07:40:00 AM,97.347,11.528,,,,
818,06.16.22 07:50:00 AM,97.326,11.528,,,,
819,06.16.22 08:00:00 AM,97.369,11.528,,,,
820,06.16.22 08:10:00 AM,97.345,11.625,,,,
821,06.16.22 08:20:00 AM,97.345,11.625,,,,
822,06.16.22 08:30:00 AM,97.356,11.625,,,,
823,06.16.22 08:40:00 AM,97.356,11.625,,,,
824,06.16.22 08:50:00 AM,97.376,11.722,,,,
825,06.16.22 09:00:00 AM,97.354,11.722,,,,
826,06.16.22 09:10:00 AM,97.363,11.819,,,,
827,06.16.22 09:20:00 AM,97.374,11.819,,,,
828,06.16.22 09:30:00 AM,97.363,11.819,,,,
829,06.16.22 09:40:00 AM,97.372,11.916,,,,
830,06.16.22 09:50:00 AM,97.361,11.916,,,,
831,06.16.22 10:00:00 AM,97.360,12.013,,,,
832,06.16.22 10:10:00 AM,97.368,12.110,,,,
833,06.16.22 10:20:00 AM,97.368,12.110,,,,
834,06.16.22 10:30:00 AM,97.358,12.110,,,,
835,06.16.22 10:40:00 AM,97.377,12.207,,,,
836,06.16.22 10:50:00 AM,97.386,12.304,,,,
837,06.16.22 11:00:00 AM,97.375,12.304,,,,
838,06.16.22 11:10:00 AM,97.395,12.401,,,,
839,06.16.22 11:20:00 AM,97.395,12.401,,,,
840,06.16.22 11:30:00 AM,97.404,12.497,,,,
841,06.16.22 11:40:00 AM,97.393,12.497,,,,
842,06.16.22 11:50:00 AM,97.402,12.594,,,,
843,06.16.22 12:00:00 PM,97.400,12.690,,,,
844,06.16.22 12:10:00 PM,97.409,12.787,,,,
845,06.16.22 12:20:00 PM,97.387,12.787,,,,
846,06.16.22 12:30:00 PM,97.387,12.787,,,,
847,06.16.22 12:40:00 PM,97.376,12.787,,,,
848,06.16.22 12:50:00 PM,97.387,12.787,,,,
849,06.16.22 01:00:00 PM,97.398,12.787,,,,
850,06.16.22 01:10:00 PM,97.385,12.883,,,,
851,06.16.22 01:20:00 PM,97.393,12.980,,,,
852,06.16.22 01:30:00 PM,97.404,12.980,,,,
853,06.16.22 01:40:00 PM,97.413,13.076,,,,
854,06.16.22 01:50:00 PM,97.400,13.173,,,,
855,06.16.22 02:00:00 PM,97.389,13.173,,,,
856,06.16.22 02:10:00 PM,97.389,13.173,,,,
857,06.16.22 02:20:00 PM,97.378,13.173,,,,
858,06.16.22 02:30:00 PM,97.387,13.269,,,,
859,06.16.22 02:40:00 PM,97.374,13.365,,,,
860,06.16.22 02:50:00 PM,97.374,13.365,,,,
861,06.16.22 03:00:00 PM,97.363,13.365,,,,
862,06.16.22 03:10:00 PM,97.352,13.365,,,,
863,06.16.22 03:20:00 PM,97.352,13.365,,,,
864,06.16.22 03:30:00 PM,97.352,13.365,,,,
865,06.16.22 03:40:00 PM,97.333,13.269,,,,
866,06.16.22 03:50:00 PM,97.363,13.365,,,,
867,06.16.22 04:00:00 PM,97.352,13.365,,,,
868,06.16.22 04:10:00 PM,97.341,13.365,,,,
869,06.16.22 04:20:00 PM,97.352,13.365,,,,
870,06.16.22 04:30:00 PM,97.344,13.269,,,,
871,06.16.22 04:40:00 PM,97.354,13.269,,,,
872,06.16.22 04:50:00 PM,97.354,13.269,,,,
873,06.16.22 05:00:00 PM,97.354,13.269,,,,
874,06.16.22 05:10:00 PM,97.354,13.269,,,,
875,06.16.22 05:20:00 PM,97.344,13.269,,,,
876,06.16.22 05:30:00 PM,97.344,13.269,,,,
877,06.16.22 05:40:00 PM,97.346,13.173,,,,
878,06.16.22 05:50:00 PM,97.335,13.173,,,,
879,06.16.22 06:00:00 PM,97.335,13.173,,,,
880,06.16.22 06:10:00 PM,97.346,13.173,,,,
881,06.16.22 06:20:00 PM,97.326,13.076,,,,
882,06.16.22 06:30:00 PM,97.326,13.076,,,,
883,06.16.22 06:40:00 PM,97.348,13.076,,,,
884,06.16.22 06:50:00 PM,97.337,13.076,,,,
885,06.16.22 07:00:00 PM,97.359,13.076,,,,
886,06.16.22 07:10:00 PM,97.350,12.980,,,,
887,06.16.22 07:20:00 PM,97.339,12.980,,,,
888,06.16.22 07:30:00 PM,97.350,12.980,,,,
889,06.16.22 07:40:00 PM,97.361,12.980,,,,
890,06.16.22 07:50:00 PM,97.361,12.980,,,,
891,06.16.22 08:00:00 PM,97.341,12.883,,,,
892,06.16.22 08:10:00 PM,97.341,12.883,,,,
893,06.16.22 08:20:00 PM,97.363,12.883,,,,
894,06.16.22 08:30:00 PM,97.352,12.883,,,,
895,06.16.22 08:40:00 PM,97.354,12.787,,,,
896,06.16.22 08:50:00 PM,97.354,12.787,,,,
897,06.16.22 09:00:00 PM,97.387,12.787,,,,
898,06.16.22 09:10:00 PM,97.389,12.690,,,,
899,06.16.22 09:20:00 PM,97.400,12.690,,,,
900,06.16.22 09:30:00 PM,97.432,12.690,,,,
901,06.16.22 09:40:00 PM,97.413,12.594,,,,
902,06.16.22 09:50:00 PM,97.434,12.594,,,,
903,06.16.22 10:00:00 PM,97.426,12.497,,,,
904,06.16.22 10:10:00 PM,97.415,12.497,,,,
905,06.16.22 10:20:00 PM,97.417,12.401,,,,
906,06.16.22 10:30:00 PM,97.406,12.401,,,,
907,06.16.22 10:40:00 PM,97.386,12.304,,,,
908,06.16.22 10:50:00 PM,97.375,12.304,,,,
909,06.16.22 11:00:00 PM,97.377,12.207,,,,
910,06.16.22 11:10:00 PM,97.399,12.207,,,,
911,06.16.22 11:20:00 PM,97.358,12.110,,,,
912,06.16.22 11:30:00 PM,97.358,12.110,,,,
913,06.16.22 11:40:00 PM,97.358,12.110,,,,
914,06.16.22 11:50:00 PM,97.360,12.013,,,,
915,06.17.22 12:00:00 AM,97.349,12.013,,,,
916,06.17.22 12:10:00 AM,97.361,11.916,,,,
917,06.17.22 12:20:00 AM,97.372,11.916,,,,
918,06.17.22 12:30:00 AM,97.374,11.819,,,,
919,06.17.22 12:40:00 AM,97.374,11.819,,,,
920,06.17.22 12:50:00 AM,97.374,11.819,,,,
921,06.17.22 01:00:00 AM,97.376,11.722,,,,
922,06.17.22 01:10:00 AM,97.387,11.722,,,,
923,06.17.22 01:20:00 AM,97.356,11.625,,,,
924,06.17.22 01:30:00 AM,97.378,11.625,,,,
925,06.17.22 01:40:00 AM,97.378,11.625,,,,
926,06.17.22 01:50:00 AM,97.380,11.528,,,,
927,06.17.22 02:00:00 AM,97.380,11.528,,,,
928,06.17.22 02:10:00 AM,97.380,11.528,,,,
929,06.17.22 02:20:00 AM,97.371,11.431,,,,
930,06.17.22 02:30:00 AM,97.371,11.431,,,,
931,06.17.22 02:40:00 AM,97.382,11.431,,,,
932,06.17.22 02:50:00 AM,97.362,11.334,,,,
933,06.17.22 03:00:00 AM,97.373,11.334,,,,
934,06.17.22 03:10:00 AM,97.373,11.334,,,,
935,06.17.22 03:20:00 AM,97.353,11.236,,,,
936,06.17.22 03:30:00 AM,97.353,11.236,,,,
937,06.17.22 03:40:00 AM,97.363,11.236,,,,
938,06.17.22 03:50:00 AM,97.353,11.236,,,,
939,06.17.22 04:00:00 AM,97.333,11.139,,,,
940,06.17.22 04:10:00 AM,97.333,11.139,,,,
941,06.17.22 04:20:00 AM,97.344,11.139,,,,
942,06.17.22 04:30:00 AM,97.333,11.139,,,,
943,06.17.22 04:40:00 AM,97.324,11.041,,,,
944,06.17.22 04:50:00 AM,97.324,11.041,,,,
945,06.17.22 05:00:00 AM,97.313,11.041,,,,
946,06.17.22 05:10:00 AM,97.334,11.041,,,,
947,06.17.22 05:20:00 AM,97.314,10.944,,,,
948,06.17.22 05:30:00 AM,97.325,10.944,,,,
949,06.17.22 05:40:00 AM,97.325,10.944,,,,
950,06.17.22 05:50:00 AM,97.336,10.944,,,,
