"Plot Title: 21154777"
"#","Date Time, GMT+03:00","Low Range, μS/cm (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка ЭП)","Temp, °C (LGR S/N: 21154777, SEN S/N: 21154777, LBL: Кизил-кобинка температура)","Coupler Detached (LGR S/N: 21154777)","Coupler Attached (LGR S/N: 21154777)","Host Connected (LGR S/N: 21154777)","End Of File (LGR S/N: 21154777)"
4102,07.09.22 03:10:00 AM,84.3,11.99,,,,
4103,07.09.22 03:20:00 AM,84.2,11.97,,,,
4104,07.09.22 03:30:00 AM,84.2,11.95,,,,
4105,07.09.22 03:40:00 AM,84.1,11.94,,,,
4106,07.09.22 03:50:00 AM,84.1,11.90,,,,
4107,07.09.22 04:00:00 AM,84.1,11.90,,,,
4108,07.09.22 04:10:00 AM,84.1,11.88,,,,
4109,07.09.22 04:20:00 AM,84.0,11.86,,,,
4110,07.09.22 04:30:00 AM,83.9,11.85,,,,
4111,07.09.22 04:40:00 AM,83.9,11.84,,,,
4112,07.09.22 04:50:00 AM,83.9,11.83,,,,
4113,07.09.22 05:00:00 AM,83.9,11.80,,,,
4114,07.09.22 05:10:00 AM,83.8,11.79,,,,
4115,07.09.22 05:20:00 AM,83.7,11.79,,,,
4116,07.09.22 05:30:00 AM,83.7,11.77,,,,
4117,07.09.22 05:40:00 AM,83.7,11.76,,,,
4118,07.09.22 05:50:00 AM,83.6,11.75,,,,
4119,07.09.22 06:00:00 AM,83.6,11.74,,,,
4120,07.09.22 06:10:00 AM,83.7,11.72,,,,
4121,07.09.22 06:20:00 AM,83.6,11.71,,,,
4122,07.09.22 06:30:00 AM,83.5,11.71,,,,
4123,07.09.22 06:40:00 AM,83.5,11.70,,,,
4124,07.09.22 06:50:00 AM,83.5,11.68,,,,
4125,07.09.22 07:00:00 AM,83.5,11.68,,,,
4126,07.09.22 07:10:00 AM,83.5,11.68,,,,
4127,07.09.22 07:20:00 AM,83.5,11.68,,,,
4128,07.09.22 07:30:00 AM,83.4,11.67,,,,
4129,07.09.22 07:40:00 AM,83.4,11.67,,,,
4130,07.09.22 07:50:00 AM,83.4,11.67,,,,
4131,07.09.22 08:00:00 AM,83.4,11.67,,,,
4132,07.09.22 08:10:00 AM,83.4,11.68,,,,
4133,07.09.22 08:20:00 AM,83.5,11.68,,,,
4134,07.09.22 08:30:00 AM,83.5,11.68,,,,
4135,07.09.22 08:40:00 AM,83.6,11.70,,,,
4136,07.09.22 08:50:00 AM,83.6,11.71,,,,
4137,07.09.22 09:00:00 AM,83.6,11.71,,,,
4138,07.09.22 09:10:00 AM,83.6,11.74,,,,
4139,07.09.22 09:20:00 AM,83.6,11.75,,,,
4140,07.09.22 09:30:00 AM,83.6,11.76,,,,
4141,07.09.22 09:40:00 AM,83.6,11.79,,,,
4142,07.09.22 09:50:00 AM,83.6,11.79,,,,
4143,07.09.22 10:00:00 AM,83.7,11.81,,,,
4144,07.09.22 10:10:00 AM,83.8,11.83,,,,
4145,07.09.22 10:20:00 AM,83.8,11.86,,,,
4146,07.09.22 10:30:00 AM,83.9,11.88,,,,
4147,07.09.22 10:40:00 AM,83.8,11.92,,,,
4148,07.09.22 10:50:00 AM,83.8,11.94,,,,
4149,07.09.22 11:00:00 AM,83.8,11.97,,,,
4150,07.09.22 11:10:00 AM,83.9,12.02,,,,
4151,07.09.22 11:20:00 AM,83.9,12.05,,,,
4152,07.09.22 11:30:00 AM,84.0,12.08,,,,
4153,07.09.22 11:40:00 AM,84.1,12.12,,,,
4154,07.09.22 11:50:00 AM,84.1,12.16,,,,
4155,07.09.22 12:00:00 PM,84.2,12.20,,,,
4156,07.09.22 12:10:00 PM,84.0,12.23,,,,
4157,07.09.22 12:20:00 PM,84.2,12.26,,,,
4158,07.09.22 12:30:00 PM,84.2,12.29,,,,
4159,07.09.22 12:40:00 PM,84.2,12.32,,,,
4160,07.09.22 12:50:00 PM,84.2,12.35,,,,
4161,07.09.22 01:00:00 PM,84.2,12.37,,,,
4162,07.09.22 01:10:00 PM,84.3,12.41,,,,
4163,07.09.22 01:20:00 PM,84.3,12.43,,,,
4164,07.09.22 01:30:00 PM,84.3,12.44,,,,
4165,07.09.22 01:40:00 PM,84.2,12.47,,,,
4166,07.09.22 01:50:00 PM,84.3,12.50,,,,
4167,07.09.22 02:00:00 PM,84.3,12.53,,,,
4168,07.09.22 02:10:00 PM,84.4,12.56,,,,
4169,07.09.22 02:20:00 PM,84.4,12.59,,,,
4170,07.09.22 02:30:00 PM,84.5,12.61,,,,
4171,07.09.22 02:40:00 PM,84.5,12.64,,,,
4172,07.09.22 02:50:00 PM,84.6,12.66,,,,
4173,07.09.22 03:00:00 PM,84.7,12.69,,,,
4174,07.09.22 03:10:00 PM,84.7,12.73,,,,
4175,07.09.22 03:20:00 PM,84.7,12.75,,,,
4176,07.09.22 03:30:00 PM,84.7,12.77,,,,
4177,07.09.22 03:40:00 PM,84.8,12.79,,,,
4178,07.09.22 03:50:00 PM,84.8,12.81,,,,
4179,07.09.22 04:00:00 PM,84.9,12.83,,,,
4180,07.09.22 04:10:00 PM,84.9,12.83,,,,
4181,07.09.22 04:20:00 PM,84.8,12.84,,,,
4182,07.09.22 04:30:00 PM,84.9,12.84,,,,
4183,07.09.22 04:40:00 PM,84.9,12.86,,,,
4184,07.09.22 04:50:00 PM,84.9,12.86,,,,
4185,07.09.22 05:00:00 PM,84.9,12.87,,,,
4186,07.09.22 05:10:00 PM,85.0,12.87,,,,
4187,07.09.22 05:20:00 PM,84.9,12.86,,,,
4188,07.09.22 05:30:00 PM,85.0,12.87,,,,
4189,07.09.22 05:40:00 PM,85.0,12.87,,,,
4190,07.09.22 05:50:00 PM,85.0,12.87,,,,
4191,07.09.22 06:00:00 PM,85.0,12.86,,,,
4192,07.09.22 06:10:00 PM,85.0,12.86,,,,
4193,07.09.22 06:20:00 PM,85.0,12.86,,,,
4194,07.09.22 06:30:00 PM,85.0,12.84,,,,
